"","COMID","wgt","adj_wgt","draw_year"
"1683",8969416,197.648897746884,0,"2008_2013"
"1684",8970422,60.1172926214525,0,"2008_2013"
"1685",9049141,36.9037966496173,0,"2008_2013"
"1686",8969034,30.8331799234452,0,"2008_2013"
"1687",8969786,197.648897746884,0,"2008_2013"
"1688",15444413,60.1172926214525,0,"2008_2013"
"1689",8969440,36.9037966496173,0,"2008_2013"
"1690",8969144,197.648897746884,0,"2008_2013"
"1691",15444851,197.648897746884,0,"2008_2013"
"1692",15445103,30.8331799234452,0,"2008_2013"
"1693",8968924,197.648897746884,0,"2008_2013"
"1694",8969946,30.8331799234452,0,"2008_2013"
"1695",15444781,60.1172926214525,0,"2008_2013"
"1696",15444963,30.8331799234452,0,"2008_2013"
"1697",8969698,60.1172926214525,245.107658978621,"2008_2013"
"1698",8968564,60.1172926214525,0,"2008_2013"
"1699",8969950,30.8331799234452,0,"2008_2013"
"1700",15444973,60.1172926214525,0,"2008_2013"
"1701",9049119,197.648897746884,0,"2008_2013"
"1702",8969292,60.1172926214525,0,"2008_2013"
"1703",8969792,60.1172926214525,0,"2008_2013"
"1704",15444555,60.1172926214525,0,"2008_2013"
"1705",8969546,197.648897746884,0,"2008_2013"
"1706",8969222,60.1172926214525,0,"2008_2013"
"1707",15445001,30.8331799234452,0,"2008_2013"
"1708",8968752,60.1172926214525,0,"2008_2013"
"1709",8969192,60.1172926214525,0,"2008_2013"
"1710",15445013,36.9037966496173,0,"2008_2013"
"1711",8969306,60.1172926214525,0,"2008_2013"
"1712",8969412,60.1172926214525,0,"2008_2013"
"1713",8969688,197.648897746884,0,"2008_2013"
"1714",8968956,60.1172926214525,0,"2008_2013"
"1715",8968982,60.1172926214525,0,"2008_2013"
"1716",15444607,197.648897746884,0,"2008_2013"
"1717",15445101,36.9037966496173,0,"2008_2013"
"1718",8968626,197.648897746884,0,"2008_2013"
"1719",8969748,197.648897746884,0,"2008_2013"
"1720",8969420,197.648897746884,0,"2008_2013"
"1721",15444933,60.1172926214525,0,"2008_2013"
"1722",8969452,197.648897746884,0,"2008_2013"
"1723",15444731,197.648897746884,0,"2008_2013"
"1724",8969866,30.8331799234452,0,"2008_2013"
"1725",15444909,197.648897746884,0,"2008_2013"
"1726",8969180,60.1172926214525,0,"2008_2013"
"1727",15444827,197.648897746884,1327.40701835304,"2008_2013"
"1728",8968974,36.9037966496173,0,"2008_2013"
"1729",8969770,197.648897746884,0,"2008_2013"
"1730",6240185,13.2964952073231,0,"2008_2013"
"1731",7737521,0.543494570150918,0,"2008_2013"
"1732",7732175,80.6071754531148,0,"2008_2013"
"1733",9498810,80.6071754531148,0,"2008_2013"
"1734",6241839,8.85259990216673,0,"2008_2013"
"1735",6240245,8.85259990216673,38.8189368717663,"2008_2013"
"1736",9496456,13.2964952073231,0,"2008_2013"
"1737",9498408,13.2964952073231,0,"2008_2013"
"1738",7734337,0.543494570150918,0,"2008_2013"
"1739",6240223,80.6071754531148,541.356575451816,"2008_2013"
"1740",6261278,80.6071754531148,0,"2008_2013"
"1741",9499660,13.2964952073231,54.2119026119355,"2008_2013"
"1742",7733341,0.543494570150918,0,"2008_2013"
"1743",6240211,13.2964952073231,0,"2008_2013"
"1744",6241853,8.85259990216673,0,"2008_2013"
"1745",9496252,80.6071754531148,0,"2008_2013"
"1746",6241327,8.85259990216673,38.8189368717663,"2008_2013"
"1747",7733289,8.85259990216673,38.8189368717663,"2008_2013"
"1748",9499784,80.6071754531148,0,"2008_2013"
"1749",6240357,8.85259990216673,38.8189368717663,"2008_2013"
"1750",9496206,8.85259990216673,0,"2008_2013"
"1751",9498340,80.6071754531148,0,"2008_2013"
"1752",6241835,13.2964952073231,0,"2008_2013"
"1753",9509366,13.2964952073231,0,"2008_2013"
"1754",9498856,80.6071754531148,0,"2008_2013"
"1755",6240217,80.6071754531148,0,"2008_2013"
"1756",9496256,13.2964952073231,0,"2008_2013"
"1757",6241841,8.85259990216673,38.8189368717663,"2008_2013"
"1758",6240359,8.85259990216673,38.8189368717663,"2008_2013"
"1759",7732173,8.85259990216673,0,"2008_2013"
"1760",9498590,80.6071754531148,0,"2008_2013"
"1761",9496452,13.2964952073231,0,"2008_2013"
"1762",9499614,80.6071754531148,0,"2008_2013"
"1763",7732545,80.6071754531148,0,"2008_2013"
"1764",9509668,80.6071754531148,0,"2008_2013"
"1765",9495134,80.6071754531148,0,"2008_2013"
"1766",7732269,13.2964952073231,0,"2008_2013"
"1767",6241423,8.85259990216673,0,"2008_2013"
"1768",9496622,8.85259990216673,0,"2008_2013"
"1769",7733261,13.2964952073231,0,"2008_2013"
"1770",9498890,13.2964952073231,0,"2008_2013"
"1771",6240225,8.85259990216673,0,"2008_2013"
"1772",9509224,80.6071754531148,0,"2008_2013"
"1773",9498518,80.6071754531148,0,"2008_2013"
"1774",7732687,13.2964952073231,0,"2008_2013"
"1775",6241845,13.2964952073231,0,"2008_2013"
"1776",9496236,13.2964952073231,0,"2008_2013"
"1777",7732171,8.85259990216673,0,"2008_2013"
"1778",9498832,80.6071754531148,0,"2008_2013"
"1779",9496254,80.6071754531148,0,"2008_2013"
"1780",6240253,80.6071754531148,0,"2008_2013"
"1781",9499720,80.6071754531148,0,"2008_2013"
"1782",9499344,80.6071754531148,0,"2008_2013"
"1783",9498466,80.6071754531148,0,"2008_2013"
"1784",7732337,80.6071754531148,0,"2008_2013"
"1785",9496238,80.6071754531148,0,"2008_2013"
"1786",6241347,8.85259990216673,0,"2008_2013"
"1787",7732067,8.85259990216673,0,"2008_2013"
"1788",6240237,13.2964952073231,0,"2008_2013"
"1789",9498544,80.6071754531148,0,"2008_2013"
"1790",6241445,8.85259990216673,0,"2008_2013"
"1791",9498882,13.2964952073231,0,"2008_2013"
"1792",6261386,80.6071754531148,0,"2008_2013"
"1793",6240167,13.2964952073231,0,"2008_2013"
"1794",9496696,13.2964952073231,0,"2008_2013"
"1795",7732215,8.85259990216673,0,"2008_2013"
"1796",15513948,257.969706517709,0,"2008_2013"
"1797",15514266,54.844876403636,0,"2008_2013"
"1798",15515048,54.844876403636,0,"2008_2013"
"1799",15510276,97.7763732281922,0,"2008_2013"
"1800",15513088,97.7763732281922,398.649654705675,"2008_2013"
"1801",15509002,257.969706517709,0,"2008_2013"
"1802",15510562,54.844876403636,0,"2008_2013"
"1803",15510382,51.7553047522084,0,"2008_2013"
"1804",15512766,54.844876403636,0,"2008_2013"
"1805",15516674,97.7763732281922,0,"2008_2013"
"1806",15513080,51.7553047522084,0,"2008_2013"
"1807",15517590,97.7763732281922,0,"2008_2013"
"1808",15513576,257.969706517709,0,"2008_2013"
"1809",15511436,54.844876403636,0,"2008_2013"
"1810",15515158,54.844876403636,266.076129836608,"2008_2013"
"1811",15514070,257.969706517709,0,"2008_2013"
"1812",15514372,97.7763732281922,398.649654705675,"2008_2013"
"1813",15514254,51.7553047522084,0,"2008_2013"
"1814",15513550,257.969706517709,1732.52066091766,"2008_2013"
"1815",15510432,257.969706517709,0,"2008_2013"
"1816",15521524,54.844876403636,0,"2008_2013"
"1817",15509074,97.7763732281922,398.649654705675,"2008_2013"
"1818",15514396,257.969706517709,0,"2008_2013"
"1819",15510350,51.7553047522084,0,"2008_2013"
"1820",15513054,51.7553047522084,0,"2008_2013"
"1821",15510574,257.969706517709,0,"2008_2013"
"1822",15513260,97.7763732281922,0,"2008_2013"
"1823",15514114,97.7763732281922,398.649654705675,"2008_2013"
"1824",15509286,54.844876403636,0,"2008_2013"
"1825",15510708,54.844876403636,0,"2008_2013"
"1826",15515156,97.7763732281922,0,"2008_2013"
"1827",15517768,54.844876403636,266.076129836608,"2008_2013"
"1828",15513342,97.7763732281922,398.649654705675,"2008_2013"
"1829",15514784,54.844876403636,0,"2008_2013"
"1830",15513600,257.969706517709,0,"2008_2013"
"1831",15512550,97.7763732281922,0,"2008_2013"
"1832",15514950,54.844876403636,0,"2008_2013"
"1833",15510824,54.844876403636,0,"2008_2013"
"1834",15513460,97.7763732281922,0,"2008_2013"
"1835",15512790,257.969706517709,1732.52066091766,"2008_2013"
"1836",15514376,257.969706517709,0,"2008_2013"
"1837",15511108,54.844876403636,0,"2008_2013"
"1838",15513386,51.7553047522084,226.948685149915,"2008_2013"
"1839",15517470,97.7763732281922,0,"2008_2013"
"1840",15509312,54.844876403636,0,"2008_2013"
"1841",15513824,257.969706517709,1732.52066091766,"2008_2013"
"1842",15514480,51.7553047522084,0,"2008_2013"
"1843",15517540,257.969706517709,0,"2008_2013"
"1844",15521510,54.844876403636,0,"2008_2013"
"1845",15509452,54.844876403636,0,"2008_2013"
"1846",15513194,51.7553047522084,0,"2008_2013"
"1847",15512758,97.7763732281922,0,"2008_2013"
"1848",15512824,257.969706517709,1732.52066091766,"2008_2013"
"1849",15511482,54.844876403636,266.076129836608,"2008_2013"
"1850",15512868,51.7553047522084,226.948685149915,"2008_2013"
"1851",15517566,51.7553047522084,226.948685149915,"2008_2013"
"1852",15513338,97.7763732281922,0,"2008_2013"
"1853",15510564,97.7763732281922,0,"2008_2013"
"1854",15513566,257.969706517709,0,"2008_2013"
"1855",15521556,51.7553047522084,0,"2008_2013"
"1856",15514656,54.844876403636,0,"2008_2013"
"1857",15513860,97.7763732281922,0,"2008_2013"
"1858",15510238,257.969706517709,0,"2008_2013"
"1859",15516706,257.969706517709,0,"2008_2013"
"1860",15510600,97.7763732281922,0,"2008_2013"
"1861",15517388,54.844876403636,0,"2008_2013"
"1862",15513496,97.7763732281922,0,"2008_2013"
"1863",15513806,97.7763732281922,0,"2008_2013"
"1864",15512716,97.7763732281922,0,"2008_2013"
"1865",15511174,54.844876403636,0,"2008_2013"
"1866",15512652,54.844876403636,0,"2008_2013"
"1867",15513376,51.7553047522084,0,"2008_2013"
"1868",15510458,51.7553047522084,0,"2008_2013"
"1869",15515284,54.844876403636,0,"2008_2013"
"1870",15512882,257.969706517709,0,"2008_2013"
"1871",15513554,257.969706517709,0,"2008_2013"
"1872",15510864,257.969706517709,0,"2008_2013"
"1873",15517830,54.844876403636,0,"2008_2013"
"1874",15514610,54.844876403636,0,"2008_2013"
"1875",15515066,54.844876403636,0,"2008_2013"
"1876",15509338,54.844876403636,0,"2008_2013"
"1877",15512722,97.7763732281922,0,"2008_2013"
"1878",15513134,257.969706517709,0,"2008_2013"
"1879",15515516,257.969706517709,0,"2008_2013"
"1880",15511460,54.844876403636,0,"2008_2013"
"1881",15513984,51.7553047522084,0,"2008_2013"
"1882",15514914,54.844876403636,0,"2008_2013"
"1883",15510674,257.969706517709,0,"2008_2013"
"1884",15513624,97.7763732281922,0,"2008_2013"
"1885",15516714,97.7763732281922,0,"2008_2013"
"1886",8110509,172.215471693403,0,"2008_2013"
"1887",8119151,172.215471693403,0,"2008_2013"
"1888",8110701,33.7408001243546,163.691161387751,"2008_2013"
"1889",8118097,61.9752951061774,252.683027388422,"2008_2013"
"1890",8110517,172.215471693403,0,"2008_2013"
"1891",8118975,35.5784895160767,156.012827167231,"2008_2013"
"1892",8118147,172.215471693403,1156.59651230413,"2008_2013"
"1893",8117955,61.9752951061774,0,"2008_2013"
"1894",8117133,35.5784895160767,0,"2008_2013"
"1895",8110899,33.7408001243546,163.691161387751,"2008_2013"
"1896",8118287,172.215471693403,0,"2008_2013"
"1897",8118457,33.7408001243546,163.691161387751,"2008_2013"
"1898",8119139,172.215471693403,0,"2008_2013"
"1899",8110809,172.215471693403,1156.59651230413,"2008_2013"
"1900",8118999,172.215471693403,0,"2008_2013"
"1901",8117749,172.215471693403,0,"2008_2013"
"1902",8110499,61.9752951061774,252.683027388422,"2008_2013"
"1903",8119147,172.215471693403,0,"2008_2013"
"1904",8110925,35.5784895160767,156.012827167231,"2008_2013"
"1905",8117965,172.215471693403,0,"2008_2013"
"1906",8110649,61.9752951061774,252.683027388422,"2008_2013"
"1907",8110727,35.5784895160767,0,"2008_2013"
"1908",8118419,33.7408001243546,163.691161387751,"2008_2013"
"1909",8117977,35.5784895160767,156.012827167231,"2008_2013"
"1910",8118881,33.7408001243546,163.691161387751,"2008_2013"
"1911",8110681,33.7408001243546,163.691161387751,"2008_2013"
"1912",8121477,61.9752951061774,252.683027388422,"2008_2013"
"1913",8117901,61.9752951061774,0,"2008_2013"
"1914",8119141,35.5784895160767,0,"2008_2013"
"1915",8110797,172.215471693403,1156.59651230413,"2008_2013"
"1916",8119017,61.9752951061774,0,"2008_2013"
"1917",8118373,35.5784895160767,0,"2008_2013"
"1918",8110879,61.9752951061774,0,"2008_2013"
"1919",8118931,35.5784895160767,0,"2008_2013"
"1920",8118417,33.7408001243546,0,"2008_2013"
"1921",8117907,172.215471693403,0,"2008_2013"
"1922",8110579,172.215471693403,0,"2008_2013"
"1923",8110711,61.9752951061774,0,"2008_2013"
"1924",8117855,35.5784895160767,0,"2008_2013"
"1925",8118501,33.7408001243546,0,"2008_2013"
"1926",8110563,172.215471693403,0,"2008_2013"
"1927",8110919,33.7408001243546,0,"2008_2013"
"1928",8118359,172.215471693403,0,"2008_2013"
"1929",8117707,61.9752951061774,0,"2008_2013"
"1930",8118875,35.5784895160767,0,"2008_2013"
"1931",8119081,172.215471693403,0,"2008_2013"
"1932",8118957,61.9752951061774,0,"2008_2013"
"1933",8117309,172.215471693403,0,"2008_2013"
"1934",8110543,33.7408001243546,0,"2008_2013"
"1935",8118943,33.7408001243546,0,"2008_2013"
"1936",8118439,33.7408001243546,0,"2008_2013"
"1937",8118031,61.9752951061774,0,"2008_2013"
"1938",8110895,61.9752951061774,0,"2008_2013"
"1939",8110603,33.7408001243546,0,"2008_2013"
"1940",8110847,33.7408001243546,0,"2008_2013"
"1941",8118123,33.7408001243546,0,"2008_2013"
"1942",8118837,172.215471693403,0,"2008_2013"
"1943",8110661,172.215471693403,0,"2008_2013"
"1944",8119031,172.215471693403,0,"2008_2013"
"1945",8117795,172.215471693403,0,"2008_2013"
"1946",8117213,35.5784895160767,0,"2008_2013"
"1947",8119065,33.7408001243546,0,"2008_2013"
"1948",8118937,172.215471693403,0,"2008_2013"
"1949",8117329,35.5784895160767,0,"2008_2013"
"1950",8110627,172.215471693403,0,"2008_2013"
"1951",8118221,35.5784895160767,0,"2008_2013"
"1952",8118811,35.5784895160767,0,"2008_2013"
"1953",8118155,172.215471693403,0,"2008_2013"
"1954",8119161,172.215471693403,0,"2008_2013"
"1955",8117745,35.5784895160767,0,"2008_2013"
"1956",8119057,35.5784895160767,0,"2008_2013"
"1957",8117189,35.5784895160767,0,"2008_2013"
"1958",8110513,35.5784895160767,0,"2008_2013"
"1959",8119085,172.215471693403,0,"2008_2013"
"1960",8110705,172.215471693403,0,"2008_2013"
"1961",8118539,33.7408001243546,0,"2008_2013"
"1962",8118859,172.215471693403,0,"2008_2013"
"1963",8118909,35.5784895160767,0,"2008_2013"
"1964",8118953,61.9752951061774,0,"2008_2013"
"1965",8117963,33.7408001243546,0,"2008_2013"
"1966",8117103,35.5784895160767,0,"2008_2013"
"1967",8118269,172.215471693403,0,"2008_2013"
"1968",8110617,61.9752951061774,0,"2008_2013"
"1969",8117763,172.215471693403,0,"2008_2013"
"1970",8110485,61.9752951061774,0,"2008_2013"
"1971",8118185,61.9752951061774,0,"2008_2013"
"1972",8111007,33.7408001243546,0,"2008_2013"
"1973",8117135,172.215471693403,0,"2008_2013"
"1974",1750597,84.2533290741106,343.51407639973,"2008_2013"
"1975",4150154,42.6754974504409,0,"2008_2013"
"1976",1748543,84.2533290741106,343.51407639973,"2008_2013"
"1977",2612856,39.8443114577268,174.718594341751,"2008_2013"
"1978",2617442,42.6754974504409,0,"2008_2013"
"1979",4147570,84.2533290741106,343.51407639973,"2008_2013"
"1980",2612944,39.8443114577268,174.718594341751,"2008_2013"
"1981",2613636,211.071353009413,1417.55202559627,"2008_2013"
"1982",1750585,42.6754974504409,207.037228362002,"2008_2013"
"1983",2617554,42.6754974504409,0,"2008_2013"
"1984",2612808,84.2533290741106,343.51407639973,"2008_2013"
"1985",2616710,84.2533290741106,343.51407639973,"2008_2013"
"1986",4147788,39.8443114577268,174.718594341751,"2008_2013"
"1987",2615166,39.8443114577268,174.718594341751,"2008_2013"
"1988",2613410,211.071353009413,1417.55202559627,"2008_2013"
"1989",1749399,42.6754974504409,207.037228362002,"2008_2013"
"1990",1750421,211.071353009413,0,"2008_2013"
"1991",4151524,42.6754974504409,0,"2008_2013"
"1992",1748567,84.2533290741106,343.51407639973,"2008_2013"
"1993",1749197,211.071353009413,1417.55202559627,"2008_2013"
"1994",2615114,39.8443114577268,174.718594341751,"2008_2013"
"1995",4147474,39.8443114577268,174.718594341751,"2008_2013"
"1996",1748589,84.2533290741106,343.51407639973,"2008_2013"
"1997",2613840,39.8443114577268,0,"2008_2013"
"1998",1750437,42.6754974504409,207.037228362002,"2008_2013"
"1999",4151462,42.6754974504409,0,"2008_2013"
"2000",2612920,211.071353009413,0,"2008_2013"
"2001",2613878,42.6754974504409,0,"2008_2013"
"2002",4147676,42.6754974504409,0,"2008_2013"
"2003",2617494,42.6754974504409,0,"2008_2013"
"2004",2613668,211.071353009413,0,"2008_2013"
"2005",1752001,42.6754974504409,0,"2008_2013"
"2006",1750599,39.8443114577268,0,"2008_2013"
"2007",4150180,211.071353009413,0,"2008_2013"
"2008",1748713,211.071353009413,0,"2008_2013"
"2009",2613554,211.071353009413,0,"2008_2013"
"2010",2615072,84.2533290741106,0,"2008_2013"
"2011",4147976,39.8443114577268,0,"2008_2013"
"2012",1748611,211.071353009413,0,"2008_2013"
"2013",2613828,39.8443114577268,0,"2008_2013"
"2014",2615086,84.2533290741106,0,"2008_2013"
"2015",4147786,39.8443114577268,0,"2008_2013"
"2016",1748551,211.071353009413,0,"2008_2013"
"2017",1749265,211.071353009413,0,"2008_2013"
"2018",4147680,211.071353009413,0,"2008_2013"
"2019",4147646,39.8443114577268,0,"2008_2013"
"2020",2613612,84.2533290741106,0,"2008_2013"
"2021",1749415,42.6754974504409,0,"2008_2013"
"2022",2616784,84.2533290741106,0,"2008_2013"
"2023",4149958,42.6754974504409,0,"2008_2013"
"2024",1748549,211.071353009413,0,"2008_2013"
"2025",2613474,39.8443114577268,0,"2008_2013"
"2026",2616674,211.071353009413,0,"2008_2013"
"2027",1750419,211.071353009413,0,"2008_2013"
"2028",1748535,211.071353009413,0,"2008_2013"
"2029",2616748,211.071353009413,0,"2008_2013"
"2030",2615128,211.071353009413,0,"2008_2013"
"2031",4151384,84.2533290741106,0,"2008_2013"
"2032",2613534,39.8443114577268,0,"2008_2013"
"2033",2617748,42.6754974504409,0,"2008_2013"
"2034",4149988,39.8443114577268,0,"2008_2013"
"2035",4147734,211.071353009413,0,"2008_2013"
"2036",2613372,211.071353009413,0,"2008_2013"
"2037",1752157,42.6754974504409,0,"2008_2013"
"2038",4151464,42.6754974504409,0,"2008_2013"
"2039",2614140,42.6754974504409,0,"2008_2013"
"2040",4148012,42.6754974504409,0,"2008_2013"
"2041",2613680,84.2533290741106,0,"2008_2013"
"2042",4150462,84.2533290741106,0,"2008_2013"
"2043",1749207,211.071353009413,0,"2008_2013"
"2044",4147552,39.8443114577268,0,"2008_2013"
"2045",4146592,211.071353009413,0,"2008_2013"
"2046",2617142,84.2533290741106,0,"2008_2013"
"2047",1752119,42.6754974504409,0,"2008_2013"
"2048",2612826,39.8443114577268,0,"2008_2013"
"2049",4147962,211.071353009413,0,"2008_2013"
"2050",2616700,84.2533290741106,0,"2008_2013"
"2051",4149968,39.8443114577268,0,"2008_2013"
"2052",2614002,211.071353009413,0,"2008_2013"
"2053",4150458,84.2533290741106,0,"2008_2013"
"2054",2613490,39.8443114577268,0,"2008_2013"
"2055",1750389,84.2533290741106,0,"2008_2013"
"2056",1748537,211.071353009413,0,"2008_2013"
"2057",4150042,211.071353009413,0,"2008_2013"
"2058",1752159,42.6754974504409,0,"2008_2013"
"2059",2617456,42.6754974504409,0,"2008_2013"
"2060",1748727,39.8443114577268,0,"2008_2013"
"2061",2615172,211.071353009413,0,"2008_2013"
"2062",4151516,42.6754974504409,0,"2008_2013"
"2063",15538999,77.7841929285946,377.364639580671,"2008_2013"
"2064",15538645,124.689474289488,508.378601392062,"2008_2013"
"2065",15550881,124.689474289488,508.378601392062,"2008_2013"
"2066",15547947,346.283813317963,2325.63687113992,"2008_2013"
"2067",15539357,124.689474289488,0,"2008_2013"
"2068",15539203,346.283813317963,2325.63687113992,"2008_2013"
"2069",15550873,77.7841929285946,0,"2008_2013"
"2070",15541481,51.3856564381667,225.327765338094,"2008_2013"
"2071",15540213,51.3856564381667,225.327765338094,"2008_2013"
"2072",15541345,346.283813317963,2325.63687113992,"2008_2013"
"2073",15549537,77.7841929285946,377.364639580671,"2008_2013"
"2074",15550101,51.3856564381667,225.327765338094,"2008_2013"
"2075",15537773,124.689474289488,0,"2008_2013"
"2076",15539513,77.7841929285946,377.364639580671,"2008_2013"
"2077",15547719,51.3856564381667,225.327765338094,"2008_2013"
"2078",15548223,124.689474289488,508.378601392062,"2008_2013"
"2079",15539065,51.3856564381667,225.327765338094,"2008_2013"
"2080",15537637,77.7841929285946,377.364639580671,"2008_2013"
"2081",15551033,124.689474289488,508.378601392062,"2008_2013"
"2082",15550011,51.3856564381667,225.327765338094,"2008_2013"
"2083",15540239,124.689474289488,0,"2008_2013"
"2084",15539315,346.283813317963,2325.63687113992,"2008_2013"
"2085",15550965,124.689474289488,508.378601392062,"2008_2013"
"2086",15549631,346.283813317963,0,"2008_2013"
"2087",15539857,51.3856564381667,0,"2008_2013"
"2088",15539345,346.283813317963,0,"2008_2013"
"2089",15549271,51.3856564381667,0,"2008_2013"
"2090",15550217,346.283813317963,0,"2008_2013"
"2091",15537809,124.689474289488,0,"2008_2013"
"2092",15539485,51.3856564381667,0,"2008_2013"
"2093",15547441,346.283813317963,0,"2008_2013"
"2094",15548199,51.3856564381667,0,"2008_2013"
"2095",15540101,346.283813317963,0,"2008_2013"
"2096",15539007,77.7841929285946,0,"2008_2013"
"2097",15550111,77.7841929285946,0,"2008_2013"
"2098",15550747,346.283813317963,0,"2008_2013"
"2099",15539505,346.283813317963,0,"2008_2013"
"2100",15539163,124.689474289488,0,"2008_2013"
"2101",15550669,346.283813317963,0,"2008_2013"
"2102",15541551,51.3856564381667,0,"2008_2013"
"2103",15537431,51.3856564381667,0,"2008_2013"
"2104",15539635,346.283813317963,0,"2008_2013"
"2105",15547357,77.7841929285946,0,"2008_2013"
"2106",15547933,51.3856564381667,0,"2008_2013"
"2107",15537241,346.283813317963,0,"2008_2013"
"2108",15539657,77.7841929285946,0,"2008_2013"
"2109",15547619,124.689474289488,0,"2008_2013"
"2110",15540011,124.689474289488,0,"2008_2013"
"2111",15539159,346.283813317963,0,"2008_2013"
"2112",15537533,346.283813317963,0,"2008_2013"
"2113",15550023,51.3856564381667,0,"2008_2013"
"2114",15549637,51.3856564381667,0,"2008_2013"
"2115",15539883,346.283813317963,0,"2008_2013"
"2116",15541259,346.283813317963,0,"2008_2013"
"2117",15551179,77.7841929285946,0,"2008_2013"
"2118",15550133,346.283813317963,0,"2008_2013"
"2119",15538515,51.3856564381667,0,"2008_2013"
"2120",15539639,124.689474289488,0,"2008_2013"
"2121",15548181,346.283813317963,0,"2008_2013"
"2122",15547763,77.7841929285946,0,"2008_2013"
"2123",15558683,77.7841929285946,0,"2008_2013"
"2124",15539755,124.689474289488,0,"2008_2013"
"2125",15549263,77.7841929285946,0,"2008_2013"
"2126",15549911,51.3856564381667,0,"2008_2013"
"2127",15541423,77.7841929285946,0,"2008_2013"
"2128",15550177,346.283813317963,0,"2008_2013"
"2129",15537555,77.7841929285946,0,"2008_2013"
"2130",15547361,77.7841929285946,0,"2008_2013"
"2131",15541177,77.7841929285946,0,"2008_2013"
"2132",15549893,346.283813317963,0,"2008_2013"
"2133",15549017,346.283813317963,0,"2008_2013"
"2134",15547259,51.3856564381667,0,"2008_2013"
"2135",15547631,51.3856564381667,0,"2008_2013"
"2136",15539415,51.3856564381667,0,"2008_2013"
"2137",15550137,51.3856564381667,0,"2008_2013"
"2138",15539337,346.283813317963,0,"2008_2013"
"2139",15541475,51.3856564381667,0,"2008_2013"
"2140",15537817,124.689474289488,0,"2008_2013"
"2141",15549733,77.7841929285946,0,"2008_2013"
"2142",15537847,124.689474289488,0,"2008_2013"
"2143",15549217,124.689474289488,0,"2008_2013"
"2144",15539647,51.3856564381667,0,"2008_2013"
"2145",15549579,346.283813317963,0,"2008_2013"
"2146",15540155,124.689474289488,0,"2008_2013"
"2147",15547953,77.7841929285946,0,"2008_2013"
"2148",15540125,77.7841929285946,0,"2008_2013"
"2149",15550065,346.283813317963,0,"2008_2013"
"2150",15550775,51.3856564381667,0,"2008_2013"
"2151",15547967,51.3856564381667,0,"2008_2013"
"2152",7709860,25.0618783827608,0,"2008_2013"
"2153",7712492,25.0618783827608,0,"2008_2013"
"2154",7712818,5.58298887773535,0,"2008_2013"
"2155",7712334,5.58298887773535,0,"2008_2013"
"2156",7713102,9.58467000620159,0,"2008_2013"
"2157",7713584,7.92865500305677,0,"2008_2013"
"2158",7712278,7.92865500305677,0,"2008_2013"
"2159",7712190,9.58467000620159,0,"2008_2013"
"2160",7713726,5.58298887773535,0,"2008_2013"
"2161",7712646,9.58467000620159,0,"2008_2013"
"2162",7712320,7.92865500305677,0,"2008_2013"
"2163",7711944,9.58467000620159,0,"2008_2013"
"2164",7712768,7.92865500305677,0,"2008_2013"
"2165",7712426,7.92865500305677,0,"2008_2013"
"2166",7712040,25.0618783827608,0,"2008_2013"
"2167",7710206,9.58467000620159,0,"2008_2013"
"2168",7712598,7.92865500305677,0,"2008_2013"
"2169",7713582,25.0618783827608,0,"2008_2013"
"2170",7712336,5.58298887773535,0,"2008_2013"
"2171",7712620,25.0618783827608,0,"2008_2013"
"2172",7712140,7.92865500305677,0,"2008_2013"
"2173",7712976,25.0618783827608,0,"2008_2013"
"2174",7712660,5.58298887773535,0,"2008_2013"
"2175",7712332,25.0618783827608,0,"2008_2013"
"2176",7711984,25.0618783827608,0,"2008_2013"
"2177",7712902,9.58467000620159,0,"2008_2013"
"2178",7712738,9.58467000620159,0,"2008_2013"
"2179",7712348,25.0618783827608,0,"2008_2013"
"2180",7711996,9.58467000620159,0,"2008_2013"
"2181",7709768,25.0618783827608,0,"2008_2013"
"2182",7713588,25.0618783827608,0,"2008_2013"
"2183",7712608,7.92865500305677,0,"2008_2013"
"2184",7712180,9.58467000620159,0,"2008_2013"
"2185",7713740,9.58467000620159,0,"2008_2013"
"2186",7713690,5.58298887773535,0,"2008_2013"
"2187",7712300,5.58298887773535,0,"2008_2013"
"2188",7713718,5.58298887773535,0,"2008_2013"
"2189",7712616,25.0618783827608,0,"2008_2013"
"2190",7712432,9.58467000620159,0,"2008_2013"
"2191",7711896,25.0618783827608,0,"2008_2013"
"2192",7712828,25.0618783827608,0,"2008_2013"
"2193",7713516,25.0618783827608,0,"2008_2013"
"2194",7712510,9.58467000620159,0,"2008_2013"
"2195",7712232,7.92865500305677,0,"2008_2013"
"2196",7712202,5.58298887773535,0,"2008_2013"
"2197",7712680,9.58467000620159,0,"2008_2013"
"2198",7712408,7.92865500305677,0,"2008_2013"
"2199",7713500,5.58298887773535,0,"2008_2013"
"2200",7712650,7.92865500305677,0,"2008_2013"
"2201",7712390,7.92865500305677,0,"2008_2013"
"2202",7712168,25.0618783827608,0,"2008_2013"
"2203",7712380,25.0618783827608,0,"2008_2013"
"2204",7712868,9.58467000620159,0,"2008_2013"
"2205",7712326,7.92865500305677,0,"2008_2013"
"2206",7712006,5.58298887773535,0,"2008_2013"
"2207",7712622,25.0618783827608,0,"2008_2013"
"2208",7712704,7.92865500305677,0,"2008_2013"
"2209",7712506,7.92865500305677,0,"2008_2013"
"2210",7712238,25.0618783827608,0,"2008_2013"
